Design Name,Backend Phase,Corner1,Power1,Corner2,Power2,Corner3,Power3
VexiiRiscv_201,route,Fast,1897400.0,Slow,873100.0,Typical,1297300.0
VexiiRiscv_201,floorplan,Fast,71852000.0,Slow,46061000.0,Typical,57622000.0
VexiiRiscv_222,cts,Fast,2751200.0,Slow,1073700.0,Typical,1775500.0
VexiiRiscv_222,placement,Fast,70031000.0,Slow,47640000.0,Typical,57362000.0
VexiiRiscv_222,chipfinish,Fast,3073600.0,Slow,1176100.0,Typical,1981300.0
VexiiRiscv_222,route,Fast,3073200.0,Slow,1175900.0,Typical,1981000.0
VexiiRiscv_222,floorplan,Fast,70385000.0,Slow,46178000.0,Typical,57453000.0
VexiiRiscv_326,cts,Fast,3633300.0,Slow,1674800.0,Typical,2413500.0
VexiiRiscv_326,placement,Fast,71073000.0,Slow,47952000.0,Typical,58074000.0
VexiiRiscv_326,chipfinish,Fast,3793200.0,Slow,1744600.0,Typical,2532000.0
VexiiRiscv_326,route,Fast,3792200.0,Slow,1744300.0,Typical,2531500.0
VexiiRiscv_326,floorplan,Fast,71682000.0,Slow,46728000.0,Typical,58157000.0
VexiiRiscv_814,cts,Fast,3462700.0,Slow,1460700.0,Typical,2194400.0
VexiiRiscv_814,placement,Fast,3337000.0,Slow,1635300.0,Typical,1965500.0
VexiiRiscv_814,chipfinish,Fast,3424600.0,Slow,1537000.0,Typical,2280100.0
VexiiRiscv_814,route,Fast,3422800.0,Slow,1536600.0,Typical,2279300.0
VexiiRiscv_814,floorplan,Fast,2302700.0,Slow,987000.0,Typical,1526500.0
VexiiRiscv_875,cts,Fast,1530300.0,Slow,786550.0,Typical,1082300.0
VexiiRiscv_875,placement,Fast,69291000.0,Slow,47016000.0,Typical,57021000.0
VexiiRiscv_875,chipfinish,Fast,1590900.0,Slow,810930.0,Typical,1125900.0
VexiiRiscv_875,route,Fast,1590600.0,Slow,810820.0,Typical,1125700.0
VexiiRiscv_875,floorplan,Fast,69269000.0,Slow,46121000.0,Typical,57007000.0
VexiiRiscv_453,cts,Fast,37723000.0,Slow,12858000.0,Typical,23906000.0
VexiiRiscv_453,placement,Fast,97183000.0,Slow,64839000.0,Typical,71797000.0
VexiiRiscv_453,chipfinish,Fast,43434000.0,Slow,14520000.0,Typical,27444000.0
VexiiRiscv_453,route,Fast,43423000.0,Slow,14517000.0,Typical,27439000.0
VexiiRiscv_453,floorplan,Fast,5070000000.0,Slow,162290000.0,Typical,1331000000.0
VexiiRiscv_527,cts,Fast,361720.0,Slow,195770.0,Typical,258790.0
VexiiRiscv_527,placement,Fast,366870.0,Slow,173420.0,Typical,238580.0
VexiiRiscv_527,chipfinish,Fast,361930.0,Slow,197760.0,Typical,260610.0
VexiiRiscv_527,route,Fast,361810.0,Slow,197700.0,Typical,260530.0
VexiiRiscv_527,floorplan,Fast,351890.0,Slow,168270.0,Typical,226830.0
VexiiRiscv_702,cts,Fast,8906600.0,Slow,3185900.0,Typical,5599300.0
VexiiRiscv_702,placement,Fast,74496000.0,Slow,50123000.0,Typical,59900000.0
VexiiRiscv_702,chipfinish,Fast,9975500.0,Slow,3465000.0,Typical,6227400.0
VexiiRiscv_702,route,Fast,9972400.0,Slow,3464400.0,Typical,6225800.0
VexiiRiscv_702,floorplan,Fast,73974000.0,Slow,47330000.0,Typical,59577000.0
VexiiRiscv_492,cts,Fast,12188000.0,Slow,4331200.0,Typical,7641800.0
VexiiRiscv_492,placement,Fast,77124000.0,Slow,51446000.0,Typical,61401000.0
VexiiRiscv_492,chipfinish,Fast,13635000.0,Slow,4684500.0,Typical,8478300.0
VexiiRiscv_492,route,Fast,13628000.0,Slow,4683000.0,Typical,8474700.0
VexiiRiscv_492,floorplan,Fast,75562000.0,Slow,47955000.0,Typical,60635000.0
VexiiRiscv_752,cts,Fast,8581000.0,Slow,2763000.0,Typical,5330200.0
VexiiRiscv_752,placement,Fast,73467000.0,Slow,49909000.0,Typical,59190000.0
VexiiRiscv_752,chipfinish,Fast,9997200.0,Slow,3093600.0,Typical,6115300.0
VexiiRiscv_752,route,Fast,9994500.0,Slow,3093000.0,Typical,6113900.0
VexiiRiscv_752,floorplan,Fast,74206000.0,Slow,46923000.0,Typical,59335000.0
VexiiRiscv_898,cts,Fast,753840.0,Slow,412840.0,Typical,541060.0
VexiiRiscv_898,placement,Fast,68594000.0,Slow,46636000.0,Typical,56608000.0
VexiiRiscv_898,chipfinish,Fast,762180.0,Slow,417950.0,Typical,548190.0
VexiiRiscv_898,route,Fast,762010.0,Slow,417890.0,Typical,548090.0
VexiiRiscv_898,floorplan,Fast,68584000.0,Slow,45864000.0,Typical,56600000.0
VexiiRiscv_659,cts,Fast,2335700.0,Slow,944080.0,Typical,1546000.0
VexiiRiscv_659,placement,Fast,69859000.0,Slow,47599000.0,Typical,57238000.0
VexiiRiscv_659,chipfinish,Fast,2648500.0,Slow,1053500.0,Typical,1750000.0
VexiiRiscv_659,route,Fast,2648000.0,Slow,1053300.0,Typical,1749700.0
VexiiRiscv_659,floorplan,Fast,70220000.0,Slow,46052000.0,Typical,57331000.0
VexiiRiscv_0,cts,Fast,4688200.0,Slow,1918000.0,Typical,3100100.0
VexiiRiscv_0,placement,Fast,72036000.0,Slow,48895000.0,Typical,58451000.0
VexiiRiscv_0,chipfinish,Fast,5269300.0,Slow,2123000.0,Typical,3480700.0
VexiiRiscv_0,route,Fast,5268000.0,Slow,2122700.0,Typical,3479900.0
VexiiRiscv_0,floorplan,Fast,473350000.0,Slow,114760000.0,Typical,212420000.0
VexiiRiscv_915,cts,Fast,1094300.0,Slow,535470.0,Typical,735710.0
VexiiRiscv_915,placement,Fast,68873000.0,Slow,46795000.0,Typical,56770000.0
VexiiRiscv_915,chipfinish,Fast,1112600.0,Slow,548830.0,Typical,755700.0
VexiiRiscv_915,route,Fast,1112400.0,Slow,548760.0,Typical,755590.0
VexiiRiscv_915,floorplan,Fast,68855000.0,Slow,45959000.0,Typical,56759000.0
VexiiRiscv_706,cts,Fast,5167700.0,Slow,2166100.0,Typical,3463400.0
VexiiRiscv_706,placement,Fast,72544000.0,Slow,49072000.0,Typical,58757000.0
VexiiRiscv_706,chipfinish,Fast,5771100.0,Slow,2369100.0,Typical,3850400.0
VexiiRiscv_706,route,Fast,5769500.0,Slow,2368600.0,Typical,3849500.0
VexiiRiscv_706,floorplan,Fast,2939100000.0,Slow,169780000.0,Typical,834620000.0
VexiiRiscv_344,cts,Fast,5406900.0,Slow,2102300.0,Typical,3535300.0
VexiiRiscv_344,placement,Fast,72431000.0,Slow,49039000.0,Typical,58682000.0
VexiiRiscv_344,chipfinish,Fast,6089000.0,Slow,2308300.0,Typical,3956600.0
VexiiRiscv_344,route,Fast,6087200.0,Slow,2307800.0,Typical,3955700.0
VexiiRiscv_344,floorplan,Fast,1939500000.0,Slow,176160000.0,Typical,607850000.0
VexiiRiscv_956,cts,Fast,5291300.0,Slow,1649500.0,Typical,3254500.0
VexiiRiscv_956,placement,Fast,71194000.0,Slow,48514000.0,Typical,57926000.0
VexiiRiscv_956,chipfinish,Fast,6215900.0,Slow,1867100.0,Typical,3767100.0
VexiiRiscv_956,route,Fast,6213800.0,Slow,1866600.0,Typical,3765900.0
VexiiRiscv_956,floorplan,Fast,261710000.0,Slow,49815000.0,Typical,106210000.0
VexiiRiscv_918,cts,Fast,17620000.0,Slow,6186500.0,Typical,11218000.0
VexiiRiscv_918,placement,Fast,82340000.0,Slow,55480000.0,Typical,63860000.0
VexiiRiscv_918,chipfinish,Fast,20251000.0,Slow,6993100.0,Typical,12876000.0
VexiiRiscv_918,route,Fast,20245000.0,Slow,6991600.0,Typical,12873000.0
VexiiRiscv_918,floorplan,Fast,11084000000.0,Slow,47953000.0,Typical,2623100000.0
VexiiRiscv_256,cts,Fast,2120000.0,Slow,947340.0,Typical,1337500.0
VexiiRiscv_256,placement,Fast,69600000.0,Slow,47109000.0,Typical,57240000.0
VexiiRiscv_256,chipfinish,Fast,2120000.0,Slow,962590.0,Typical,1354000.0
VexiiRiscv_256,route,Fast,2119400.0,Slow,962450.0,Typical,1353700.0
VexiiRiscv_256,floorplan,Fast,70541000.0,Slow,46282000.0,Typical,57413000.0
VexiiRiscv_797,cts,Fast,3745000.0,Slow,1599400.0,Typical,2536300.0
VexiiRiscv_797,placement,Fast,71174000.0,Slow,48328000.0,Typical,57997000.0
VexiiRiscv_797,chipfinish,Fast,4207900.0,Slow,1751800.0,Typical,2828900.0
VexiiRiscv_797,route,Fast,4207100.0,Slow,1751500.0,Typical,2828400.0
VexiiRiscv_797,floorplan,Fast,71642000.0,Slow,46487000.0,Typical,58099000.0
VexiiRiscv_341,cts,Fast,5630500.0,Slow,1808500.0,Typical,3486800.0
VexiiRiscv_341,placement,Fast,71479000.0,Slow,48680000.0,Typical,58108000.0
VexiiRiscv_341,chipfinish,Fast,6578800.0,Slow,2034100.0,Typical,4015700.0
VexiiRiscv_341,route,Fast,6576600.0,Slow,2033600.0,Typical,4014500.0
VexiiRiscv_341,floorplan,Fast,73424000.0,Slow,46384000.0,Typical,58520000.0
VexiiRiscv_523,cts,Fast,2471500.0,Slow,1091300.0,Typical,1640900.0
VexiiRiscv_523,placement,Fast,70259000.0,Slow,47556000.0,Typical,57540000.0
VexiiRiscv_523,chipfinish,Fast,2626000.0,Slow,1155000.0,Typical,1752800.0
VexiiRiscv_523,route,Fast,2625100.0,Slow,1154800.0,Typical,1752500.0
VexiiRiscv_523,floorplan,Fast,69749000.0,Slow,46243000.0,Typical,57321000.0
VexiiRiscv_676,cts,Fast,4930900.0,Slow,1585800.0,Typical,3051900.0
VexiiRiscv_676,placement,Fast,71107000.0,Slow,48466000.0,Typical,57889000.0
VexiiRiscv_676,chipfinish,Fast,5759200.0,Slow,1792000.0,Typical,3526400.0
VexiiRiscv_676,route,Fast,5757300.0,Slow,1791500.0,Typical,3525300.0
VexiiRiscv_676,floorplan,Fast,100460000.0,Slow,46951000.0,Typical,65408000.0
VexiiRiscv_851,cts,Fast,3263100.0,Slow,1294100.0,Typical,2129700.0
VexiiRiscv_851,placement,Fast,70598000.0,Slow,48019000.0,Typical,57661000.0
VexiiRiscv_851,chipfinish,Fast,3679300.0,Slow,1430400.0,Typical,2393900.0
VexiiRiscv_851,route,Fast,3678400.0,Slow,1430100.0,Typical,2393300.0
VexiiRiscv_851,floorplan,Fast,70829000.0,Slow,46286000.0,Typical,57714000.0
VexiiRiscv_491,cts,Fast,1129100.0,Slow,565260.0,Typical,776610.0
VexiiRiscv_491,placement,Fast,69003000.0,Slow,46860000.0,Typical,56839000.0
VexiiRiscv_491,chipfinish,Fast,1130100.0,Slow,585260.0,Typical,799990.0
VexiiRiscv_491,route,Fast,1129800.0,Slow,585140.0,Typical,799810.0
VexiiRiscv_491,floorplan,Fast,70328000.0,Slow,45945000.0,Typical,57104000.0
VexiiRiscv_967,cts,Fast,2137400.0,Slow,985680.0,Typical,1442800.0
VexiiRiscv_967,placement,Fast,69753000.0,Slow,47333000.0,Typical,57273000.0
VexiiRiscv_967,chipfinish,Fast,2278000.0,Slow,1038200.0,Typical,1538300.0
VexiiRiscv_967,route,Fast,2277400.0,Slow,1038000.0,Typical,1537900.0
VexiiRiscv_967,floorplan,Fast,69836000.0,Slow,46239000.0,Typical,57292000.0
VexiiRiscv_55,cts,Fast,6470800.0,Slow,2624000.0,Typical,4244100.0
VexiiRiscv_55,placement,Fast,73830000.0,Slow,49809000.0,Typical,59444000.0
VexiiRiscv_55,chipfinish,Fast,7069500.0,Slow,2888500.0,Typical,4704100.0
VexiiRiscv_55,route,Fast,7067200.0,Slow,2888000.0,Typical,4703000.0
VexiiRiscv_55,floorplan,Fast,769190000.0,Slow,113150000.0,Typical,280250000.0
VexiiRiscv_816,cts,Fast,5390500.0,Slow,1636500.0,Typical,3278100.0
VexiiRiscv_816,placement,Fast,71018000.0,Slow,48444000.0,Typical,57822000.0
VexiiRiscv_816,chipfinish,Fast,6355600.0,Slow,1858800.0,Typical,3810600.0
VexiiRiscv_816,route,Fast,6354000.0,Slow,1858500.0,Typical,3809700.0
VexiiRiscv_816,floorplan,Fast,71522000.0,Slow,46243000.0,Typical,57946000.0
VexiiRiscv_593,cts,Fast,6904000.0,Slow,2926700.0,Typical,4497400.0
VexiiRiscv_593,placement,Fast,74515000.0,Slow,49551000.0,Typical,60035000.0
VexiiRiscv_593,chipfinish,Fast,7325900.0,Slow,3069900.0,Typical,4779400.0
VexiiRiscv_593,route,Fast,7322600.0,Slow,3069100.0,Typical,4777800.0
VexiiRiscv_593,floorplan,Fast,72369000.0,Slow,47422000.0,Typical,59113000.0
VexiiRiscv_476,cts,Fast,10626000.0,Slow,3310900.0,Typical,6558200.0
VexiiRiscv_476,placement,Fast,74842000.0,Slow,50866000.0,Typical,59883000.0
VexiiRiscv_476,chipfinish,Fast,12512000.0,Slow,3745300.0,Typical,7596900.0
VexiiRiscv_476,route,Fast,12509000.0,Slow,3744500.0,Typical,7594900.0
VexiiRiscv_476,floorplan,Fast,2576000000.0,Slow,172460000.0,Typical,753010000.0
VexiiRiscv_843,cts,Fast,1193000.0,Slow,626630.0,Typical,846310.0
VexiiRiscv_843,placement,Fast,69029000.0,Slow,46877000.0,Typical,56864000.0
VexiiRiscv_843,chipfinish,Fast,1231700.0,Slow,644010.0,Typical,875400.0
VexiiRiscv_843,route,Fast,1231400.0,Slow,643920.0,Typical,875260.0
VexiiRiscv_843,floorplan,Fast,68994000.0,Slow,46014000.0,Typical,56845000.0
VexiiRiscv_15,cts,Fast,944370.0,Slow,456560.0,Typical,636640.0
VexiiRiscv_15,placement,Fast,922540.0,Slow,451420.0,Typical,577460.0
VexiiRiscv_15,chipfinish,Fast,958450.0,Slow,468140.0,Typical,652430.0
VexiiRiscv_15,route,Fast,958200.0,Slow,468070.0,Typical,652300.0
VexiiRiscv_15,floorplan,Fast,1525800.0,Slow,353620.0,Typical,671070.0
VexiiRiscv_239,cts,Fast,6165500.0,Slow,2091000.0,Typical,3816500.0
VexiiRiscv_239,placement,Fast,71957000.0,Slow,48864000.0,Typical,58424000.0
VexiiRiscv_239,chipfinish,Fast,7001000.0,Slow,2309200.0,Typical,4303700.0
VexiiRiscv_239,route,Fast,6999300.0,Slow,2308800.0,Typical,4302700.0
VexiiRiscv_239,floorplan,Fast,72407000.0,Slow,46672000.0,Typical,58522000.0
VexiiRiscv_689,cts,Fast,7873000.0,Slow,3255400.0,Typical,5108200.0
VexiiRiscv_689,placement,Fast,75026000.0,Slow,49878000.0,Typical,60330000.0
VexiiRiscv_689,chipfinish,Fast,8401900.0,Slow,3429000.0,Typical,5463900.0
VexiiRiscv_689,route,Fast,8396400.0,Slow,3427900.0,Typical,5461300.0
VexiiRiscv_689,floorplan,Fast,72911000.0,Slow,47589000.0,Typical,59422000.0
VexiiRiscv_448,cts,Fast,2034400.0,Slow,893940.0,Typical,1331800.0
VexiiRiscv_448,placement,Fast,69596000.0,Slow,47270000.0,Typical,57169000.0
VexiiRiscv_448,chipfinish,Fast,2170900.0,Slow,949160.0,Typical,1427800.0
VexiiRiscv_448,route,Fast,2170500.0,Slow,949010.0,Typical,1427600.0
VexiiRiscv_448,floorplan,Fast,70703000.0,Slow,46159000.0,Typical,57435000.0
VexiiRiscv_438,cts,Fast,2628800.0,Slow,1208600.0,Typical,1706900.0
VexiiRiscv_438,placement,Fast,70081000.0,Slow,47394000.0,Typical,57513000.0
VexiiRiscv_438,chipfinish,Fast,2676200.0,Slow,1242400.0,Typical,1759800.0
VexiiRiscv_438,route,Fast,2675800.0,Slow,1242300.0,Typical,1759600.0
VexiiRiscv_438,floorplan,Fast,70026000.0,Slow,46466000.0,Typical,57484000.0
VexiiRiscv_713,cts,Fast,7981600.0,Slow,3088500.0,Typical,5096600.0
VexiiRiscv_713,placement,Fast,142300000.0,Slow,96269000.0,Typical,116040000.0
VexiiRiscv_713,chipfinish,Fast,8681200.0,Slow,3330000.0,Typical,5579500.0
VexiiRiscv_713,route,Fast,8677300.0,Slow,3329100.0,Typical,5577600.0
VexiiRiscv_713,floorplan,Fast,959400000.0,Slow,229220000.0,Typical,427230000.0
VexiiRiscv_512,cts,Fast,1681100.0,Slow,830210.0,Typical,1161500.0
VexiiRiscv_512,placement,Fast,69524000.0,Slow,47157000.0,Typical,57150000.0
VexiiRiscv_512,chipfinish,Fast,1749900.0,Slow,863380.0,Typical,1215400.0
VexiiRiscv_512,route,Fast,1749500.0,Slow,863260.0,Typical,1215200.0
VexiiRiscv_512,floorplan,Fast,69707000.0,Slow,46148000.0,Typical,57155000.0
VexiiRiscv_17,cts,Fast,4100600.0,Slow,1744400.0,Typical,2705300.0
VexiiRiscv_17,placement,Fast,71619000.0,Slow,48422000.0,Typical,58296000.0
VexiiRiscv_17,chipfinish,Fast,4453400.0,Slow,1877900.0,Typical,2947500.0
VexiiRiscv_17,route,Fast,4452200.0,Slow,1877500.0,Typical,2946900.0
VexiiRiscv_17,floorplan,Fast,71454000.0,Slow,46624000.0,Typical,58159000.0
VexiiRiscv_358,cts,Fast,2581800.0,Slow,1030200.0,Typical,1689100.0
VexiiRiscv_358,placement,Fast,69989000.0,Slow,47635000.0,Typical,57331000.0
VexiiRiscv_358,chipfinish,Fast,2913000.0,Slow,1135300.0,Typical,1896400.0
VexiiRiscv_358,route,Fast,2912500.0,Slow,1135100.0,Typical,1896200.0
VexiiRiscv_358,floorplan,Fast,70261000.0,Slow,46136000.0,Typical,57397000.0
VexiiRiscv_604,cts,Fast,2770000.0,Slow,1119100.0,Typical,1828500.0
VexiiRiscv_604,placement,Fast,70295000.0,Slow,47738000.0,Typical,57509000.0
VexiiRiscv_604,chipfinish,Fast,3095400.0,Slow,1222800.0,Typical,2032900.0
VexiiRiscv_604,route,Fast,3094400.0,Slow,1222500.0,Typical,2032400.0
VexiiRiscv_604,floorplan,Fast,471280000.0,Slow,114320000.0,Typical,211360000.0
VexiiRiscv_771,cts,Fast,5330600.0,Slow,1574900.0,Typical,3201100.0
VexiiRiscv_771,placement,Fast,70997000.0,Slow,48418000.0,Typical,57819000.0
VexiiRiscv_771,chipfinish,Fast,6267500.0,Slow,1784800.0,Typical,3711100.0
VexiiRiscv_771,route,Fast,6265600.0,Slow,1784400.0,Typical,3710100.0
VexiiRiscv_771,floorplan,Fast,71500000.0,Slow,46253000.0,Typical,57942000.0
VexiiRiscv_889,cts,Fast,10489000.0,Slow,3531400.0,Typical,6614100.0
VexiiRiscv_889,placement,Fast,75790000.0,Slow,51230000.0,Typical,60446000.0
VexiiRiscv_889,chipfinish,Fast,12059000.0,Slow,3952000.0,Typical,7552800.0
VexiiRiscv_889,route,Fast,12055000.0,Slow,3951200.0,Typical,7551100.0
VexiiRiscv_889,floorplan,Fast,3670700000.0,Slow,165510000.0,Typical,1001700000.0
VexiiRiscv_187,cts,Fast,2549800.0,Slow,984680.0,Typical,1650300.0
VexiiRiscv_187,placement,Fast,69881000.0,Slow,47570000.0,Typical,57270000.0
VexiiRiscv_187,chipfinish,Fast,2873600.0,Slow,1085600.0,Typical,1853800.0
VexiiRiscv_187,route,Fast,2873100.0,Slow,1085400.0,Typical,1853500.0
VexiiRiscv_187,floorplan,Fast,70136000.0,Slow,46103000.0,Typical,57332000.0
VexiiRiscv_920,cts,Fast,1266700.0,Slow,707450.0,Typical,916090.0
VexiiRiscv_920,placement,Fast,69048000.0,Slow,46831000.0,Typical,56901000.0
VexiiRiscv_920,chipfinish,Fast,1264200.0,Slow,712080.0,Typical,919980.0
VexiiRiscv_920,route,Fast,1263900.0,Slow,712000.0,Typical,919820.0
VexiiRiscv_920,floorplan,Fast,69049000.0,Slow,46098000.0,Typical,56897000.0
VexiiRiscv_907,cts,Fast,1744400.0,Slow,828240.0,Typical,1169400.0
VexiiRiscv_907,placement,Fast,69515000.0,Slow,47104000.0,Typical,57152000.0
VexiiRiscv_907,chipfinish,Fast,1782500.0,Slow,852490.0,Typical,1205900.0
VexiiRiscv_907,route,Fast,1781900.0,Slow,852310.0,Typical,1205500.0
VexiiRiscv_907,floorplan,Fast,73423000.0,Slow,46121000.0,Typical,57980000.0
VexiiRiscv_183,cts,Fast,2273200.0,Slow,1085900.0,Typical,1523100.0
VexiiRiscv_183,placement,Fast,69892000.0,Slow,47279000.0,Typical,57405000.0
VexiiRiscv_183,chipfinish,Fast,2323600.0,Slow,1111000.0,Typical,1566800.0
VexiiRiscv_183,route,Fast,2323000.0,Slow,1110800.0,Typical,1566500.0
VexiiRiscv_183,floorplan,Fast,70317000.0,Slow,46368000.0,Typical,57458000.0
VexiiRiscv_572,cts,Fast,1198300.0,Slow,615110.0,Typical,834110.0
VexiiRiscv_572,placement,Fast,69022000.0,Slow,46870000.0,Typical,56860000.0
VexiiRiscv_572,chipfinish,Fast,1231100.0,Slow,632010.0,Typical,861020.0
VexiiRiscv_572,route,Fast,1230800.0,Slow,631900.0,Typical,860850.0
VexiiRiscv_572,floorplan,Fast,69085000.0,Slow,46006000.0,Typical,56859000.0
VexiiRiscv_472,cts,Fast,4297400.0,Slow,1846500.0,Typical,2755700.0
VexiiRiscv_472,placement,Fast,139310000.0,Slow,94348000.0,Typical,114470000.0
VexiiRiscv_472,chipfinish,Fast,4460200.0,Slow,1904300.0,Typical,2869700.0
VexiiRiscv_472,route,Fast,4458400.0,Slow,1903900.0,Typical,2868900.0
VexiiRiscv_472,floorplan,Fast,149590000.0,Slow,92375000.0,Typical,116680000.0
VexiiRiscv_682,cts,Fast,1548300.0,Slow,815380.0,Typical,1090800.0
VexiiRiscv_682,placement,Fast,69292000.0,Slow,46988000.0,Typical,57039000.0
VexiiRiscv_682,chipfinish,Fast,1572100.0,Slow,831970.0,Typical,1114100.0
VexiiRiscv_682,route,Fast,1571800.0,Slow,831860.0,Typical,1113900.0
VexiiRiscv_682,floorplan,Fast,69287000.0,Slow,46162000.0,Typical,57029000.0
VexiiRiscv_614,cts,Fast,1475400.0,Slow,711190.0,Typical,1027100.0
VexiiRiscv_614,placement,Fast,69286000.0,Slow,47126000.0,Typical,56973000.0
VexiiRiscv_614,chipfinish,Fast,1601200.0,Slow,762680.0,Typical,1115000.0
VexiiRiscv_614,route,Fast,1600700.0,Slow,762520.0,Typical,1114800.0
VexiiRiscv_614,floorplan,Fast,69475000.0,Slow,46019000.0,Typical,57025000.0
VexiiRiscv_626,cts,Fast,11007000.0,Slow,3834800.0,Typical,6934900.0
VexiiRiscv_626,placement,Fast,76057000.0,Slow,51166000.0,Typical,60699000.0
VexiiRiscv_626,chipfinish,Fast,12538000.0,Slow,4220100.0,Typical,7820200.0
VexiiRiscv_626,route,Fast,12534000.0,Slow,4219200.0,Typical,7818200.0
VexiiRiscv_626,floorplan,Fast,75387000.0,Slow,47587000.0,Typical,60316000.0
VexiiRiscv_236,cts,Fast,1175800.0,Slow,570520.0,Typical,803980.0
VexiiRiscv_236,placement,Fast,1218200.0,Slow,589850.0,Typical,740530.0
VexiiRiscv_236,chipfinish,Fast,1205100.0,Slow,588720.0,Typical,831400.0
VexiiRiscv_236,route,Fast,1204600.0,Slow,588580.0,Typical,831180.0
VexiiRiscv_236,floorplan,Fast,4362800.0,Slow,402060.0,Typical,1390900.0
VexiiRiscv_786,cts,Fast,4770100.0,Slow,1481200.0,Typical,2949000.0
VexiiRiscv_786,placement,Fast,70984000.0,Slow,48414000.0,Typical,57801000.0
VexiiRiscv_786,chipfinish,Fast,5668600.0,Slow,1688300.0,Typical,3447400.0
VexiiRiscv_786,route,Fast,5666900.0,Slow,1687900.0,Typical,3446400.0
VexiiRiscv_786,floorplan,Fast,186370000.0,Slow,49000000.0,Typical,87654000.0
VexiiRiscv_736,cts,Fast,3144800.0,Slow,1350700.0,Typical,2078100.0
VexiiRiscv_736,placement,Fast,70814000.0,Slow,47888000.0,Typical,57846000.0
VexiiRiscv_736,chipfinish,Fast,3373800.0,Slow,1439600.0,Typical,2241100.0
VexiiRiscv_736,route,Fast,3372900.0,Slow,1439400.0,Typical,2240700.0
VexiiRiscv_736,floorplan,Fast,70253000.0,Slow,46387000.0,Typical,57605000.0
VexiiRiscv_68,cts,Fast,4040800.0,Slow,1746800.0,Typical,2629800.0
VexiiRiscv_68,placement,Fast,71629000.0,Slow,48125000.0,Typical,58383000.0
VexiiRiscv_68,chipfinish,Fast,4209800.0,Slow,1816500.0,Typical,2756500.0
VexiiRiscv_68,route,Fast,4207800.0,Slow,1816000.0,Typical,2755600.0
VexiiRiscv_68,floorplan,Fast,70584000.0,Slow,46712000.0,Typical,57932000.0
VexiiRiscv_26,cts,Fast,1531500.0,Slow,680120.0,Typical,990620.0
VexiiRiscv_26,placement,Fast,69305000.0,Slow,46994000.0,Typical,57018000.0
VexiiRiscv_26,chipfinish,Fast,1563600.0,Slow,702160.0,Typical,1024500.0
VexiiRiscv_26,route,Fast,1562900.0,Slow,702000.0,Typical,1024200.0
VexiiRiscv_26,floorplan,Fast,69771000.0,Slow,46469000.0,Typical,57453000.0
VexiiRiscv_964,cts,Fast,2420100.0,Slow,1118200.0,Typical,1582000.0
VexiiRiscv_964,placement,Fast,69986000.0,Slow,47319000.0,Typical,57467000.0
VexiiRiscv_964,chipfinish,Fast,2435700.0,Slow,1142300.0,Typical,1614400.0
VexiiRiscv_964,route,Fast,2434900.0,Slow,1142100.0,Typical,1613900.0
VexiiRiscv_964,floorplan,Fast,69850000.0,Slow,46425000.0,Typical,57406000.0
VexiiRiscv_212,cts,Fast,3868600.0,Slow,1710300.0,Typical,2601200.0
VexiiRiscv_212,placement,Fast,71209000.0,Slow,48248000.0,Typical,58074000.0
VexiiRiscv_212,chipfinish,Fast,4218900.0,Slow,1835500.0,Typical,2833400.0
VexiiRiscv_212,route,Fast,4218200.0,Slow,1835200.0,Typical,2832900.0
VexiiRiscv_212,floorplan,Fast,71529000.0,Slow,46641000.0,Typical,58146000.0
VexiiRiscv_159,cts,Fast,2493800.0,Slow,1114400.0,Typical,1644700.0
VexiiRiscv_159,placement,Fast,2455100.0,Slow,1287000.0,Typical,1442900.0
VexiiRiscv_159,chipfinish,Fast,2543100.0,Slow,1183100.0,Typical,1736100.0
VexiiRiscv_159,route,Fast,2542100.0,Slow,1182800.0,Typical,1735600.0
VexiiRiscv_159,floorplan,Fast,1904500.0,Slow,733180.0,Typical,1194700.0
VexiiRiscv_892,cts,Fast,1513400.0,Slow,693440.0,Typical,1021900.0
VexiiRiscv_892,placement,Fast,69253000.0,Slow,47114000.0,Typical,56950000.0
VexiiRiscv_892,chipfinish,Fast,1637100.0,Slow,745090.0,Typical,1109900.0
VexiiRiscv_892,route,Fast,1636700.0,Slow,744950.0,Typical,1109700.0
VexiiRiscv_892,floorplan,Fast,69384000.0,Slow,45991000.0,Typical,56980000.0
VexiiRiscv_45,cts,Fast,2692300.0,Slow,1133200.0,Typical,1803900.0
VexiiRiscv_45,placement,Fast,70225000.0,Slow,47786000.0,Typical,57458000.0
VexiiRiscv_45,chipfinish,Fast,3033900.0,Slow,1250700.0,Typical,2023400.0
VexiiRiscv_45,route,Fast,3033200.0,Slow,1250400.0,Typical,2023000.0
VexiiRiscv_45,floorplan,Fast,70475000.0,Slow,46190000.0,Typical,57518000.0
VexiiRiscv_933,cts,Fast,2384600.0,Slow,1180100.0,Typical,1649000.0
VexiiRiscv_933,placement,Fast,70051000.0,Slow,47480000.0,Typical,57457000.0
VexiiRiscv_933,chipfinish,Fast,2511500.0,Slow,1237100.0,Typical,1741900.0
VexiiRiscv_933,route,Fast,2510800.0,Slow,1236900.0,Typical,1741500.0
VexiiRiscv_933,floorplan,Fast,71159000.0,Slow,46375000.0,Typical,57722000.0
VexiiRiscv_582,cts,Fast,1923900.0,Slow,899730.0,Typical,1288000.0
